SiteCode;SiteName;DirectionName;LaneCode;LaneName;Date;TimeFrom;TimeTo;ValuesApproved;ValuesEdited;TrafficType;Total;DateTimeFrom;DateTimeTo;Year;Month;Day;Weekday;HourFrom;DayOfYear;Zst_id
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;03.01.2020;18:00;19:00;1;0;Velo;66;2020-01-03 18:00:00;2020-01-03 19:00:00;2020;1;3;4;18;3;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;03.01.2020;19:00;20:00;1;0;Velo;62;2020-01-03 19:00:00;2020-01-03 20:00:00;2020;1;3;4;19;3;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;03.01.2020;20:00;21:00;1;0;Velo;38;2020-01-03 20:00:00;2020-01-03 21:00:00;2020;1;3;4;20;3;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;03.01.2020;21:00;22:00;1;0;Velo;25;2020-01-03 21:00:00;2020-01-03 22:00:00;2020;1;3;4;21;3;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;03.01.2020;22:00;23:00;1;0;Velo;22;2020-01-03 22:00:00;2020-01-03 23:00:00;2020;1;3;4;22;3;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;03.01.2020;23:00;00:00;1;0;Velo;23;2020-01-03 23:00:00;2020-01-04 00:00:00;2020;1;3;4;23;3;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;00:00;01:00;1;0;Velo;12;2020-01-04 00:00:00;2020-01-04 01:00:00;2020;1;4;5;0;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;01:00;02:00;1;0;Velo;9;2020-01-04 01:00:00;2020-01-04 02:00:00;2020;1;4;5;1;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;02:00;03:00;1;0;Velo;14;2020-01-04 02:00:00;2020-01-04 03:00:00;2020;1;4;5;2;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;03:00;04:00;1;0;Velo;9;2020-01-04 03:00:00;2020-01-04 04:00:00;2020;1;4;5;3;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;04:00;05:00;1;0;Velo;7;2020-01-04 04:00:00;2020-01-04 05:00:00;2020;1;4;5;4;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;05:00;06:00;1;0;Velo;8;2020-01-04 05:00:00;2020-01-04 06:00:00;2020;1;4;5;5;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;06:00;07:00;1;0;Velo;9;2020-01-04 06:00:00;2020-01-04 07:00:00;2020;1;4;5;6;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;07:00;08:00;1;0;Velo;5;2020-01-04 07:00:00;2020-01-04 08:00:00;2020;1;4;5;7;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;08:00;09:00;1;0;Velo;12;2020-01-04 08:00:00;2020-01-04 09:00:00;2020;1;4;5;8;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;09:00;10:00;1;0;Velo;18;2020-01-04 09:00:00;2020-01-04 10:00:00;2020;1;4;5;9;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;10:00;11:00;1;0;Velo;31;2020-01-04 10:00:00;2020-01-04 11:00:00;2020;1;4;5;10;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;11:00;12:00;1;0;Velo;45;2020-01-04 11:00:00;2020-01-04 12:00:00;2020;1;4;5;11;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;12:00;13:00;1;0;Velo;63;2020-01-04 12:00:00;2020-01-04 13:00:00;2020;1;4;5;12;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;13:00;14:00;1;0;Velo;45;2020-01-04 13:00:00;2020-01-04 14:00:00;2020;1;4;5;13;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;14:00;15:00;1;0;Velo;54;2020-01-04 14:00:00;2020-01-04 15:00:00;2020;1;4;5;14;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;15:00;16:00;1;0;Velo;63;2020-01-04 15:00:00;2020-01-04 16:00:00;2020;1;4;5;15;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;16:00;17:00;1;0;Velo;101;2020-01-04 16:00:00;2020-01-04 17:00:00;2020;1;4;5;16;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;17:00;18:00;1;0;Velo;65;2020-01-04 17:00:00;2020-01-04 18:00:00;2020;1;4;5;17;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;18:00;19:00;1;0;Velo;57;2020-01-04 18:00:00;2020-01-04 19:00:00;2020;1;4;5;18;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;19:00;20:00;1;0;Velo;49;2020-01-04 19:00:00;2020-01-04 20:00:00;2020;1;4;5;19;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;20:00;21:00;1;0;Velo;34;2020-01-04 20:00:00;2020-01-04 21:00:00;2020;1;4;5;20;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;21:00;22:00;1;0;Velo;38;2020-01-04 21:00:00;2020-01-04 22:00:00;2020;1;4;5;21;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;22:00;23:00;1;0;Velo;31;2020-01-04 22:00:00;2020-01-04 23:00:00;2020;1;4;5;22;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;04.01.2020;23:00;00:00;1;0;Velo;29;2020-01-04 23:00:00;2020-01-05 00:00:00;2020;1;4;5;23;4;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;00:00;01:00;1;0;Velo;19;2020-01-05 00:00:00;2020-01-05 01:00:00;2020;1;5;6;0;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;01:00;02:00;1;0;Velo;15;2020-01-05 01:00:00;2020-01-05 02:00:00;2020;1;5;6;1;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;02:00;03:00;1;0;Velo;5;2020-01-05 02:00:00;2020-01-05 03:00:00;2020;1;5;6;2;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;03:00;04:00;1;0;Velo;4;2020-01-05 03:00:00;2020-01-05 04:00:00;2020;1;5;6;3;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;04:00;05:00;1;0;Velo;4;2020-01-05 04:00:00;2020-01-05 05:00:00;2020;1;5;6;4;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;05:00;06:00;1;0;Velo;6;2020-01-05 05:00:00;2020-01-05 06:00:00;2020;1;5;6;5;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;06:00;07:00;1;0;Velo;10;2020-01-05 06:00:00;2020-01-05 07:00:00;2020;1;5;6;6;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;07:00;08:00;1;0;Velo;7;2020-01-05 07:00:00;2020-01-05 08:00:00;2020;1;5;6;7;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;08:00;09:00;1;0;Velo;10;2020-01-05 08:00:00;2020-01-05 09:00:00;2020;1;5;6;8;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;09:00;10:00;1;0;Velo;16;2020-01-05 09:00:00;2020-01-05 10:00:00;2020;1;5;6;9;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;10:00;11:00;1;0;Velo;28;2020-01-05 10:00:00;2020-01-05 11:00:00;2020;1;5;6;10;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;11:00;12:00;1;0;Velo;42;2020-01-05 11:00:00;2020-01-05 12:00:00;2020;1;5;6;11;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;12:00;13:00;1;0;Velo;55;2020-01-05 12:00:00;2020-01-05 13:00:00;2020;1;5;6;12;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;13:00;14:00;1;0;Velo;79;2020-01-05 13:00:00;2020-01-05 14:00:00;2020;1;5;6;13;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;14:00;15:00;1;1;Velo;83;2020-01-05 14:00:00;2020-01-05 15:00:00;2020;1;5;6;14;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;15:00;16:00;1;1;Velo;97;2020-01-05 15:00:00;2020-01-05 16:00:00;2020;1;5;6;15;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;16:00;17:00;1;1;Velo;104;2020-01-05 16:00:00;2020-01-05 17:00:00;2020;1;5;6;16;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;17:00;18:00;1;1;Velo;97;2020-01-05 17:00:00;2020-01-05 18:00:00;2020;1;5;6;17;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;18:00;19:00;1;1;Velo;68;2020-01-05 18:00:00;2020-01-05 19:00:00;2020;1;5;6;18;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;19:00;20:00;1;1;Velo;43;2020-01-05 19:00:00;2020-01-05 20:00:00;2020;1;5;6;19;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;20:00;21:00;1;1;Velo;56;2020-01-05 20:00:00;2020-01-05 21:00:00;2020;1;5;6;20;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;21:00;22:00;1;1;Velo;27;2020-01-05 21:00:00;2020-01-05 22:00:00;2020;1;5;6;21;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;22:00;23:00;1;1;Velo;26;2020-01-05 22:00:00;2020-01-05 23:00:00;2020;1;5;6;22;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;05.01.2020;23:00;00:00;1;1;Velo;7;2020-01-05 23:00:00;2020-01-06 00:00:00;2020;1;5;6;23;5;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;00:00;01:00;1;1;Velo;3;2020-01-06 00:00:00;2020-01-06 01:00:00;2020;1;6;0;0;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;01:00;02:00;1;1;Velo;4;2020-01-06 01:00:00;2020-01-06 02:00:00;2020;1;6;0;1;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;02:00;03:00;1;1;Velo;1;2020-01-06 02:00:00;2020-01-06 03:00:00;2020;1;6;0;2;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;03:00;04:00;1;1;Velo;3;2020-01-06 03:00:00;2020-01-06 04:00:00;2020;1;6;0;3;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;04:00;05:00;1;1;Velo;10;2020-01-06 04:00:00;2020-01-06 05:00:00;2020;1;6;0;4;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;05:00;06:00;1;1;Velo;22;2020-01-06 05:00:00;2020-01-06 06:00:00;2020;1;6;0;5;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;06:00;07:00;1;1;Velo;80;2020-01-06 06:00:00;2020-01-06 07:00:00;2020;1;6;0;6;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;07:00;08:00;1;1;Velo;272;2020-01-06 07:00:00;2020-01-06 08:00:00;2020;1;6;0;7;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;08:00;09:00;1;1;Velo;402;2020-01-06 08:00:00;2020-01-06 09:00:00;2020;1;6;0;8;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;09:00;10:00;1;1;Velo;190;2020-01-06 09:00:00;2020-01-06 10:00:00;2020;1;6;0;9;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;10:00;11:00;1;1;Velo;83;2020-01-06 10:00:00;2020-01-06 11:00:00;2020;1;6;0;10;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;11:00;12:00;1;1;Velo;98;2020-01-06 11:00:00;2020-01-06 12:00:00;2020;1;6;0;11;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;12:00;13:00;1;1;Velo;124;2020-01-06 12:00:00;2020-01-06 13:00:00;2020;1;6;0;12;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;13:00;14:00;1;1;Velo;102;2020-01-06 13:00:00;2020-01-06 14:00:00;2020;1;6;0;13;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;14:00;15:00;1;1;Velo;107;2020-01-06 14:00:00;2020-01-06 15:00:00;2020;1;6;0;14;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;15:00;16:00;1;1;Velo;97;2020-01-06 15:00:00;2020-01-06 16:00:00;2020;1;6;0;15;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;16:00;17:00;1;1;Velo;178;2020-01-06 16:00:00;2020-01-06 17:00:00;2020;1;6;0;16;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;17:00;18:00;1;1;Velo;269;2020-01-06 17:00:00;2020-01-06 18:00:00;2020;1;6;0;17;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;18:00;19:00;1;1;Velo;207;2020-01-06 18:00:00;2020-01-06 19:00:00;2020;1;6;0;18;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;19:00;20:00;1;1;Velo;102;2020-01-06 19:00:00;2020-01-06 20:00:00;2020;1;6;0;19;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;20:00;21:00;1;1;Velo;65;2020-01-06 20:00:00;2020-01-06 21:00:00;2020;1;6;0;20;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;21:00;22:00;1;1;Velo;51;2020-01-06 21:00:00;2020-01-06 22:00:00;2020;1;6;0;21;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;22:00;23:00;1;1;Velo;50;2020-01-06 22:00:00;2020-01-06 23:00:00;2020;1;6;0;22;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;06.01.2020;23:00;00:00;1;1;Velo;14;2020-01-06 23:00:00;2020-01-07 00:00:00;2020;1;6;0;23;6;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;00:00;01:00;1;1;Velo;2;2020-01-07 00:00:00;2020-01-07 01:00:00;2020;1;7;1;0;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;01:00;02:00;1;1;Velo;5;2020-01-07 01:00:00;2020-01-07 02:00:00;2020;1;7;1;1;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;02:00;03:00;1;1;Velo;6;2020-01-07 02:00:00;2020-01-07 03:00:00;2020;1;7;1;2;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;03:00;04:00;1;1;Velo;3;2020-01-07 03:00:00;2020-01-07 04:00:00;2020;1;7;1;3;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;04:00;05:00;1;0;Velo;5;2020-01-07 04:00:00;2020-01-07 05:00:00;2020;1;7;1;4;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;05:00;06:00;1;0;Velo;20;2020-01-07 05:00:00;2020-01-07 06:00:00;2020;1;7;1;5;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;06:00;07:00;1;0;Velo;98;2020-01-07 06:00:00;2020-01-07 07:00:00;2020;1;7;1;6;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;07:00;08:00;1;0;Velo;265;2020-01-07 07:00:00;2020-01-07 08:00:00;2020;1;7;1;7;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;08:00;09:00;1;0;Velo;388;2020-01-07 08:00:00;2020-01-07 09:00:00;2020;1;7;1;8;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;09:00;10:00;1;0;Velo;164;2020-01-07 09:00:00;2020-01-07 10:00:00;2020;1;7;1;9;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;10:00;11:00;1;0;Velo;88;2020-01-07 10:00:00;2020-01-07 11:00:00;2020;1;7;1;10;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;11:00;12:00;1;0;Velo;99;2020-01-07 11:00:00;2020-01-07 12:00:00;2020;1;7;1;11;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;12:00;13:00;1;0;Velo;105;2020-01-07 12:00:00;2020-01-07 13:00:00;2020;1;7;1;12;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;13:00;14:00;1;0;Velo;103;2020-01-07 13:00:00;2020-01-07 14:00:00;2020;1;7;1;13;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;14:00;15:00;1;0;Velo;73;2020-01-07 14:00:00;2020-01-07 15:00:00;2020;1;7;1;14;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;15:00;16:00;1;0;Velo;111;2020-01-07 15:00:00;2020-01-07 16:00:00;2020;1;7;1;15;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;16:00;17:00;1;0;Velo;181;2020-01-07 16:00:00;2020-01-07 17:00:00;2020;1;7;1;16;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;17:00;18:00;1;0;Velo;264;2020-01-07 17:00:00;2020-01-07 18:00:00;2020;1;7;1;17;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;18:00;19:00;1;0;Velo;204;2020-01-07 18:00:00;2020-01-07 19:00:00;2020;1;7;1;18;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;19:00;20:00;1;0;Velo;104;2020-01-07 19:00:00;2020-01-07 20:00:00;2020;1;7;1;19;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;20:00;21:00;1;0;Velo;56;2020-01-07 20:00:00;2020-01-07 21:00:00;2020;1;7;1;20;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;21:00;22:00;1;0;Velo;32;2020-01-07 21:00:00;2020-01-07 22:00:00;2020;1;7;1;21;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;22:00;23:00;1;0;Velo;31;2020-01-07 22:00:00;2020-01-07 23:00:00;2020;1;7;1;22;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;07.01.2020;23:00;00:00;1;0;Velo;26;2020-01-07 23:00:00;2020-01-08 00:00:00;2020;1;7;1;23;7;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;00:00;01:00;1;0;Velo;11;2020-01-08 00:00:00;2020-01-08 01:00:00;2020;1;8;2;0;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;01:00;02:00;1;0;Velo;4;2020-01-08 01:00:00;2020-01-08 02:00:00;2020;1;8;2;1;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;02:00;03:00;1;0;Velo;5;2020-01-08 02:00:00;2020-01-08 03:00:00;2020;1;8;2;2;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;03:00;04:00;1;0;Velo;3;2020-01-08 03:00:00;2020-01-08 04:00:00;2020;1;8;2;3;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;04:00;05:00;1;0;Velo;7;2020-01-08 04:00:00;2020-01-08 05:00:00;2020;1;8;2;4;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;05:00;06:00;1;0;Velo;17;2020-01-08 05:00:00;2020-01-08 06:00:00;2020;1;8;2;5;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;06:00;07:00;1;0;Velo;95;2020-01-08 06:00:00;2020-01-08 07:00:00;2020;1;8;2;6;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;07:00;08:00;1;0;Velo;268;2020-01-08 07:00:00;2020-01-08 08:00:00;2020;1;8;2;7;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;08:00;09:00;1;0;Velo;379;2020-01-08 08:00:00;2020-01-08 09:00:00;2020;1;8;2;8;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;09:00;10:00;1;0;Velo;192;2020-01-08 09:00:00;2020-01-08 10:00:00;2020;1;8;2;9;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;10:00;11:00;1;0;Velo;87;2020-01-08 10:00:00;2020-01-08 11:00:00;2020;1;8;2;10;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;11:00;12:00;1;0;Velo;106;2020-01-08 11:00:00;2020-01-08 12:00:00;2020;1;8;2;11;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;12:00;13:00;1;0;Velo;135;2020-01-08 12:00:00;2020-01-08 13:00:00;2020;1;8;2;12;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;13:00;14:00;1;0;Velo;108;2020-01-08 13:00:00;2020-01-08 14:00:00;2020;1;8;2;13;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;14:00;15:00;1;0;Velo;87;2020-01-08 14:00:00;2020-01-08 15:00:00;2020;1;8;2;14;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;15:00;16:00;1;0;Velo;107;2020-01-08 15:00:00;2020-01-08 16:00:00;2020;1;8;2;15;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;16:00;17:00;1;0;Velo;178;2020-01-08 16:00:00;2020-01-08 17:00:00;2020;1;8;2;16;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;17:00;18:00;1;0;Velo;242;2020-01-08 17:00:00;2020-01-08 18:00:00;2020;1;8;2;17;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;18:00;19:00;1;0;Velo;223;2020-01-08 18:00:00;2020-01-08 19:00:00;2020;1;8;2;18;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;19:00;20:00;1;0;Velo;114;2020-01-08 19:00:00;2020-01-08 20:00:00;2020;1;8;2;19;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;20:00;21:00;1;0;Velo;58;2020-01-08 20:00:00;2020-01-08 21:00:00;2020;1;8;2;20;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;21:00;22:00;1;0;Velo;44;2020-01-08 21:00:00;2020-01-08 22:00:00;2020;1;8;2;21;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;22:00;23:00;1;0;Velo;48;2020-01-08 22:00:00;2020-01-08 23:00:00;2020;1;8;2;22;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;08.01.2020;23:00;00:00;1;0;Velo;16;2020-01-08 23:00:00;2020-01-09 00:00:00;2020;1;8;2;23;8;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;09.01.2020;00:00;01:00;1;0;Velo;7;2020-01-09 00:00:00;2020-01-09 01:00:00;2020;1;9;3;0;9;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;09.01.2020;01:00;02:00;1;0;Velo;6;2020-01-09 01:00:00;2020-01-09 02:00:00;2020;1;9;3;1;9;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;09.01.2020;02:00;03:00;1;0;Velo;1;2020-01-09 02:00:00;2020-01-09 03:00:00;2020;1;9;3;2;9;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;09.01.2020;03:00;04:00;1;0;Velo;1;2020-01-09 03:00:00;2020-01-09 04:00:00;2020;1;9;3;3;9;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;09.01.2020;04:00;05:00;1;0;Velo;7;2020-01-09 04:00:00;2020-01-09 05:00:00;2020;1;9;3;4;9;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;09.01.2020;05:00;06:00;1;0;Velo;16;2020-01-09 05:00:00;2020-01-09 06:00:00;2020;1;9;3;5;9;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;09.01.2020;06:00;07:00;1;0;Velo;94;2020-01-09 06:00:00;2020-01-09 07:00:00;2020;1;9;3;6;9;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;09.01.2020;07:00;08:00;1;0;Velo;276;2020-01-09 07:00:00;2020-01-09 08:00:00;2020;1;9;3;7;9;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;09.01.2020;08:00;09:00;1;0;Velo;419;2020-01-09 08:00:00;2020-01-09 09:00:00;2020;1;9;3;8;9;350
350;350 Dreirosenbrücke;2 von Kleinbasel;8.0;Spur 8;09.01.2020;09:00;10:00;1;0;Velo;186;2020-01-09 09:00:00;2020-01-09 10:00:00;2020;1;9;3;9;9;350
